20220330,부산,일반,1KG(단),
20220330,부산,일반,1개,
20220330,부산,일반,1개,
20220330,부산,일반,1개,
20220330,부산,일반,1개,
20220330,부산,일반,1개,
20220330,울산,청양고추,100G,
20220330,울산,청양고추,100G,
20220330,경남창원,청양고추,100G,
20220330,경남창원,청양고추,100G,
20220330,울산,일반,100G,
20220330,부산,무세척,20KG,
20220330,부산,무세척,1KG,
20220330,울산,무세척,1KG,
20220330,부산,수입(세척),10KG,
20220330,부산,일반,1KG(1단),
20220330,부산,일반,1KG(1단),
20220330,경남창원,일반,1KG,
20220330,부산,일반,1KG,
20220330,부산,일반,1KG,
20220330,울산,일반,1KG,
20220330,경남창원,일반,1KG,
20220330,경남창원,일반,1KG,
20220330,부산,일반,20KG,
20220330,부산,청양고추,10KG,
20220330,경남창원,일반,1개,
20220330,경남창원,일반,1개,
20220330,부산,일반,8KG,
20220330,부산,국산백색,30KG,
20220330,부산,국산백색,500G,
20220330,울산,국산백색,500G,
20220330,경남창원,국산백색,500G,
20220330,부산,국산백색,30KG,
20220330,부산,중국참깨,30KG,
20220330,경남창원,수입산,1개,
20220330,경남창원,수입산,1개,
20220330,부산,수입산,12KG,
20220330,부산,수입산,1개,
20220330,부산,수입산,1개,
20220330,부산,수입산,1개,
20220330,울산,수입산,1개,
20220330,부산,네이블,18KG,
20220330,부산,일반,1KG,
20220330,부산,일반,1KG,
20220330,부산,일반,1KG,
20220330,울산,일반,1KG,
20220330,울산,일반,1KG,
20220330,경남창원,일반,1KG,
20220330,경남창원,일반,1KG,
20220330,울산,월동,1개,
20220330,울산,월동,1개,
20220330,경남창원,월동,1개,
20220330,경남창원,후지,10개,
20220330,부산,후지,10KG,
20220330,부산,후지,10개,
20220330,부산,후지,10개,
20220330,부산,후지,10개,
20220330,울산,후지,10개,
20220330,부산,네이블,10개,
20220330,부산,일반,30개,
20220330,부산,일반,30개,
20220330,부산,일반,30개,
20220330,울산,일반,30개,
20220330,경남창원,일반,30개,
20220330,경남창원,일반,30개,
20220330,울산,일반,1개,
20220330,경남창원,일반,1개,
20220330,경남창원,일반,1개,
20220330,부산,일반,15KG,
20220330,부산,일반,10개,
20220330,부산,일반,10개,
20220330,경남창원,국산,1KG,
20220330,경남창원,국산,1KG,
20220330,부산,국산,20KG,
20220330,부산,국산,1KG,
20220330,부산,수입,10KG,
20220330,울산,일반,100G,
20220330,경남창원,일반,100G,
20220330,경남창원,일반,100G,
20220330,부산,일반,100G,
20220330,부산,일반,100G,
20220330,부산,일반,100G,
20220330,경남창원,적,100G,
20220330,부산,적,4KG,
20220330,부산,적,100G,
20220330,울산,적,100G,
20220330,부산,청,4KG,
20220330,부산,일반계,20KG,
20220330,부산,일반계,20KG,
20220330,부산,일반계,20KG,
20220330,부산,일반계,20KG,
20220330,울산,일반계,20KG,
20220330,울산,일반계,20KG,
20220330,부산,청,100G,
20220330,부산,청,100G,
20220330,부산,일반,1KG(1단),
20220330,부산,일반,1KG(1단),
20220330,울산,일반,1KG(1단),
20220330,울산,일반,1KG(1단),
20220330,경남창원,일반,1KG(1단),
20220330,부산,일반,1KG(1단),
20220330,부산,화건,60KG,
20220330,부산,화건,600G,
20220330,울산,일반,1KG,
20220330,울산,일반,10개,
20220330,울산,일반,10개,
20220330,부산,청양고추,100G,
20220330,울산,청양고추,100G,
20220330,부산,일반,10KG,
20220330,부산,일반,100G,
20220330,부산,일반,100G,
20220330,부산,일반,100G,
20220330,울산,일반,100G,
20220330,울산,일반,100G,
20220330,부산,중국참깨,500G,
20220330,울산,중국참깨,500G,
20220330,경남창원,중국참깨,500G,
20220330,부산,인도참깨,30KG,
20220330,부산,국산,45KG,
20220330,부산,수입,45KG,
20220330,부산,일반,10KG,
20220330,부산,일반,1KG,
20220330,울산,일반,1KG,
20220330,부산,일반,1KG,
20220330,울산,청,100G,
20220330,부산,청,4KG,
20220330,부산,청,100G,
20220330,경남창원,일반계,20KG,
20220330,경남창원,일반계,20KG,
20220330,부산,일반계,20KG,
20220330,부산,일반찹쌀,40KG,
20220330,부산,일반찹쌀,1KG,
20220330,부산,일반찹쌀,1KG,
20220330,부산,일반찹쌀,1KG,
20220330,부산,일반,20KG,
20220330,부산,일반,2KG,
20220330,부산,일반,100G,
20220330,부산,일반,100G,
20220330,부산,일반,100G,
20220330,울산,일반,100G,
20220330,울산,일반,100G,
20220330,경남창원,후지,10개,
20220330,부산,신고,15KG,
20220330,부산,신고,10개,
20220330,부산,신고,10개,
20220330,울산,신고,10개,
20220330,울산,신고,10개,
20220330,부산,국산,30KG,
20220330,경남창원,네이블,10개,
20220330,부산,네이블,18KG,
20220330,부산,국산,1KG,
20220330,울산,국산,1KG,
20220330,경남창원,국산,1KG,
20220330,부산,수입,17KG,
20220330,부산,일반,1L,
20220330,부산,일반,1L,
20220330,울산,일반,1L,
20220330,경남창원,일반,1L,
20220330,울산,다다기계통,10개,
20220330,울산,다다기계통,10개,
20220330,부산,일반,100G,
20220330,부산,일반,100G,
20220330,울산,일반,100G,
20220330,부산,일반,100G,
20220330,울산,일반찹쌀,1KG,
20220330,울산,일반찹쌀,1KG,
20220330,경남창원,일반찹쌀,1KG,
20220330,경남창원,일반찹쌀,1KG,
20220330,부산,일반찹쌀,40KG,
20220330,부산,백태(국산),35KG,
20220330,부산,백태(국산),500G,
20220330,부산,백태(국산),500G,
20220330,부산,백태(국산),500G,
20220330,울산,백태(국산),500G,
20220330,울산,백태(국산),500G,
20220330,경남창원,일반,10개,
20220330,경남창원,일반,10개,
20220330,부산,일반,15KG,
20220330,부산,일반,10개,
20220330,부산,가시계통,10KG,
20220330,부산,가시계통,10개,
20220330,부산,가시계통,10개,
20220330,부산,가시계통,10개,
20220330,울산,가시계통,10개,
20220330,울산,가시계통,10개,
20220330,경남창원,일반,100G,
20220330,경남창원,일반,100G,
20220330,부산,일반,10KG,
20220330,부산,일반,100G,
20220330,부산,양파(일반),1KG,
20220330,부산,양파(일반),1KG,
20220330,부산,양파(일반),1KG,
20220330,울산,양파(일반),1KG,
20220330,울산,양파(일반),1KG,
20220330,부산,수입,100G,
20220330,부산,수입,100G,
20220330,울산,수입,100G,
20220330,울산,수입,100G,
20220330,경남창원,수입,100G,
20220330,경남창원,수입,100G,
20220330,부산,일반,2KG,
20220330,부산,일반,100G,
20220330,부산,수입,10개,
20220330,부산,수입,10개,
20220330,경남창원,백태(국산),500G,
20220330,경남창원,백태(국산),500G,
20220330,부산,백태(국산),500G,
20220330,부산,백태(수입）,35KG,
20220330,경남창원,화건,600G,
20220330,부산,화건,60KG,
20220330,부산,양건,60KG,
20220330,부산,양건,600G,
20220330,울산,양건,600G,
20220330,부산,양건,60KG,
20220330,부산,일반고추,10KG,
20220330,경남창원,일반,100G,
20220330,경남창원,일반,100G,
20220330,부산,일반,2KG,
20220330,부산,청피망,10KG,
20220330,부산,청피망,100G,
20220330,부산,청피망,100G,
20220330,울산,일반,100G,
20220330,부산,한지(KG）,10KG,
20220330,부산,양파(일반),20KG,
20220330,부산,국산,100G,
20220330,부산,국산,100G,
20220330,울산,국산,100G,
20220330,울산,국산,100G,
20220330,경남창원,국산,100G,
20220330,부산,국산,30KG,
20220330,부산,수입,100G,
20220330,부산,수입,10개,
20220330,울산,수입,10개,
20220330,경남창원,수입,10개,
20220330,울산,수입,10개,
20220330,경남창원,수입,10개,
20220330,부산,수입,100G,
20220330,부산,수입,100G,
20220330,부산,수입,100G,
20220330,울산,수입,100G,
20220330,부산,국산,40KG,
20220330,부산,국산,500G,
20220330,울산,국산,500G,
20220330,부산,수입,40KG,
20220330,부산,고구마(일반),10KG,
20220330,부산,고구마(일반),1KG,
20220330,부산,고구마(일반),1KG,
20220330,부산,고구마(일반),1KG,
20220330,경남창원,신고,10개,
20220330,경남창원,신고,10개,
20220330,부산,신고,15KG,
20220330,부산,신고,10개,
20220330,부산,신고,10개,
20220330,울산,신고,10개,
20220330,경남창원,신고,10개,
20220330,부산,수입,13KG,
20220330,부산,수입,17KG,
20220330,부산,수입,10개,
20220330,경남창원,가시계통,10개,
20220330,경남창원,가시계통,10개,
20220330,부산,가시계통,10KG,
20220330,부산,다다기계통,10개,
20220330,부산,다다기계통,10개,
20220330,경남창원,다다기계통,10개,
20220330,경남창원,다다기계통,10개,
20220330,부산,다다기계통,10개,
20220330,경남창원,양파(일반),1KG,
20220330,경남창원,양파(일반),1KG,
20220330,부산,양파(일반),20KG,
20220330,부산,양파(일반),1KG,
20220330,울산,양파(일반),1KG,
20220330,부산,대파,1KG,
20220330,부산,대파,1KG,
20220330,부산,대파,1KG,
20220330,부산,대파,1KG,
20220330,울산,고구마(일반),1KG,
20220330,울산,고구마(일반),1KG,
20220330,경남창원,고구마(일반),1KG,
20220330,경남창원,고구마(일반),1KG,
20220330,부산,고구마(일반),10KG,
20220330,부산,일반,5KG,
20220330,부산,일반,5KG,
20220330,부산,일반,5KG,
20220330,울산,일반,5KG,
20220330,울산,일반,5KG,
20220330,부산,일반고추,100G,
20220330,부산,일반고추,100G,
20220330,울산,일반고추,100G,
20220330,경남창원,일반고추,100G,
20220330,부산,일반고추,10KG,
20220330,부산,꽈리고추,4KG,
20220330,부산,일반,2KG,
20220330,부산,일반,100G,
20220330,부산,일반,5KG,
20220330,부산,일반,100G,
20220330,부산,일반,100G,
20220330,부산,일반,100G,
20220330,경남창원,수입,100G,
20220330,경남창원,수입,100G,
20220330,부산,수입,100G,
20220330,울산,수입,100G,
20220330,울산,수입,100G,
20220330,부산,고구마(일반),1KG,
20220330,울산,고구마(일반),1KG,
20220330,부산,수미,20KG,
20220330,부산,수미,100G,
20220330,부산,수미,100G,
20220330,부산,수미,100G,
20220330,울산,수미,100G,
20220330,울산,수미,100G,
20220330,울산,청피망,100G,
20220330,울산,청피망,100G,
20220330,경남창원,청피망,100G,
20220330,경남창원,청피망,100G,
20220330,부산,청피망,10KG,
20220330,부산,일반,5KG,
20220330,부산,일반,200G,
20220330,부산,수입,100G,
20220330,울산,수입,100G,
20220330,경남창원,수입,100G,
20220330,부산,수입,13KG,
20220330,부산,수입,100G,
20220330,부산,수입,100G,
20220330,부산,애호박,8KG,
20220330,부산,애호박,1개,
20220330,부산,애호박,1개,
20220330,부산,애호박,1개,
20220330,울산,애호박,1개,
20220330,경남창원,수미,100G,
20220330,경남창원,수미,100G,
20220330,부산,수미,20KG,
20220330,부산,수미,100G,
20220330,부산,수미,100G,
20220330,울산,수미,100G,
20220330,경남창원,수미,100G,
20220330,부산,월동,1KG,
20220330,부산,월동,1포기,
20220330,울산,수입,100G,
20220330,경남창원,일반,5KG,
20220330,경남창원,일반,5KG,
20220330,울산,대파,1KG,
20220330,울산,대파,1KG,
20220330,경남창원,대파,1KG,
20220330,경남창원,대파,1KG,
20220330,부산,대파,1KG,
20220330,부산,대파,1KG,
20220330,울산,일반,100G,
20220330,울산,일반,100G,
20220330,경남창원,일반,100G,
20220330,경남창원,일반,100G,
20220330,부산,일반,5KG,
20220330,부산,일반,2KG,
20220331,경남창원,국산,100G,
20220331,경남창원,고구마(일반),1KG,
20220331,경남창원,고구마(일반),1KG,
20220331,부산,고구마(일반),10KG,
20220331,부산,고구마(일반),1KG,
20220331,울산,고구마(일반),1KG,
20220331,부산,수미,20KG,
20220331,부산,수미,100G,
20220331,부산,수미,100G,
20220331,부산,수미,100G,
20220331,부산,애호박,8KG,
20220331,부산,애호박,1개,
20220331,부산,애호박,1개,
20220331,부산,애호박,1개,
20220331,울산,일반,1KG(1단),
20220331,울산,일반,1KG(1단),
20220331,울산,일반,100G,
20220331,울산,일반,100G,
20220331,경남창원,일반,100G,
20220331,경남창원,일반,100G,
20220331,부산,일반,2KG,
20220331,부산,청피망,10KG,
20220331,부산,일반,1KG(단),
20220331,부산,일반,1KG(단),
20220331,부산,일반,1KG(단),
20220331,경남창원,국산,1KG,
20220331,부산,수입,17KG,
20220331,경남창원,일반,30개,
20220331,경남창원,일반,30개,
20220331,부산,일반,1L,
20220331,부산,일반,1L,
20220331,울산,일반,1L,
20220331,부산,수입,10개,
20220331,울산,수입,10개,
20220331,울산,애호박,1개,
20220331,울산,애호박,1개,
20220331,울산,일반,100G,
20220331,부산,한지(KG）,10KG,
20220331,부산,양파(일반),20KG,
20220331,부산,양파(일반),1KG,
20220331,부산,양파(일반),1KG,
20220331,부산,양파(일반),1KG,
20220331,울산,양파(일반),1KG,
20220331,울산,양파(일반),1KG,
20220331,부산,국산,30KG,
20220331,부산,수입,100G,
20220331,부산,수입,100G,
20220331,부산,수입,100G,
20220331,울산,수입,100G,
20220331,울산,수입,100G,
20220331,부산,일반,1KG(단),
20220331,울산,일반,1KG(단),
20220331,울산,일반,1KG(단),
20220331,경남창원,일반,1KG(1단),
20220331,부산,일반,1KG(1단),
20220331,부산,화건,60KG,
20220331,부산,화건,600G,
20220331,경남창원,화건,600G,
20220331,부산,화건,60KG,
20220331,부산,양건,60KG,
20220331,부산,양건,600G,
20220331,부산,청피망,100G,
20220331,부산,청피망,100G,
20220331,경남창원,수입,10개,
20220331,부산,수입,17KG,
20220331,부산,수입,10개,
20220331,부산,수입,10개,
20220331,부산,수입,10개,
20220331,경남창원,일반,1L,
20220331,울산,수입,10개,
20220331,경남창원,수입,10개,
20220331,부산,수입,100G,
20220331,부산,수입,100G,
20220331,경남창원,수입,100G,
20220331,경남창원,수입,100G,
20220331,울산,수미,100G,
20220331,울산,수미,100G,
20220331,경남창원,수미,100G,
20220331,경남창원,수미,100G,
20220331,부산,수미,20KG,
20220331,부산,수미,100G,
20220331,경남창원,애호박,1개,
20220331,경남창원,애호박,1개,
20220331,부산,애호박,8KG,
20220331,부산,애호박,1개,
20220331,울산,청피망,100G,
20220331,울산,청피망,100G,
20220331,경남창원,청피망,100G,
20220331,경남창원,청피망,100G,
20220331,부산,청피망,10KG,
20220331,울산,백태(국산),500G,
20220331,울산,백태(국산),500G,
20220331,경남창원,일반,1KG(단),
20220331,부산,일반,1KG(단),
20220331,부산,일반,1개,
20220331,부산,일반,1개,
20220331,부산,일반,1개,
20220331,부산,일반,1개,
20220331,부산,일반,1개,
20220331,울산,양건,600G,
20220331,부산,수입,100G,
20220331,울산,수입,100G,
20220331,울산,수입,100G,
20220331,경남창원,수입,100G,
20220331,부산,수입,100G,
20220331,울산,애호박,1개,
20220331,부산,쥬키니,10KG,
20220331,경남창원,양파(일반),1KG,
20220331,경남창원,양파(일반),1KG,
20220331,부산,양파(일반),20KG,
20220331,부산,양파(일반),1KG,
20220331,울산,양파(일반),1KG,
20220331,부산,대파,1KG,
20220331,부산,일반,2KG,
20220331,부산,일반,100G,
20220331,부산,일반,2KG,
20220331,부산,일반,100G,
20220331,부산,양건,60KG,
20220331,부산,일반고추,10KG,
20220331,부산,일반고추,100G,
20220331,부산,일반고추,100G,
20220331,울산,일반고추,100G,
20220331,부산,일반,5KG,
20220331,부산,일반,200G,
20220331,부산,일반,200G,
20220331,부산,일반,200G,
20220331,울산,일반,200G,
20220331,울산,일반,200G,
20220331,경남창원,수입,100G,
20220331,부산,수입,5KG,
20220331,부산,수입,1개,
20220331,경남창원,수입,1개,
20220331,부산,일반,5KG,
20220331,부산,수미,100G,
20220331,울산,수미,100G,
20220331,경남창원,수미,100G,
20220331,부산,월동,1KG,
20220331,부산,월동,1포기,
20220331,울산,월동,1포기,
20220331,부산,쥬키니,1개,
20220331,부산,쥬키니,1개,
20220331,울산,쥬키니,1개,
20220331,경남창원,쥬키니,1개,
20220331,부산,쥬키니,10KG,
20220331,경남창원,백태(국산),500G,
20220331,경남창원,백태(국산),500G,
20220331,부산,백태(국산),500G,
20220331,부산,백태(수입）,35KG,
20220331,경남창원,일반,1개,
20220331,부산,일반,15KG,
20220331,부산,일반,10개,
20220331,부산,일반,10개,
20220331,울산,일반,10개,
20220331,울산,일반,10개,
20220331,경남창원,일반고추,100G,
20220331,부산,수입,5KG,
20220331,부산,일반,10KG,
20220331,부산,대파,1KG,
20220331,부산,대파,1KG,
20220331,부산,대파,1KG,
20220331,울산,대파,1KG,
20220331,울산,대파,1KG,
20220331,부산,일반,100G,
20220331,부산,일반,100G,
20220331,부산,일반,100G,
20220331,울산,일반,100G,
20220331,울산,일반,100G,
20220331,부산,일반고추,10KG,
20220331,부산,꽈리고추,4KG,
20220331,부산,꽈리고추,100G,
20220331,부산,꽈리고추,100G,
20220331,부산,꽈리고추,100G,
20220331,울산,꽈리고추,100G,
20220331,울산,꽈리고추,100G,
20220331,경남창원,일반,200G,
20220331,경남창원,일반,200G,
20220331,부산,일반,5KG,
20220331,부산,일반,200G,
20220331,울산,일반,200G,
20220331,경남창원,일반,200G,
20220331,부산,일반,8KG,
20220331,부산,일반,1개,
20220331,부산,일반,1개,
20220331,경남창원,일반,100G,
20220331,경남창원,일반,100G,
20220331,부산,일반,2KG,
20220331,경남창원,일반,100G,
20220331,경남창원,일반,100G,
20220331,경남창원,월동,1포기,
20220331,부산,월동,1KG,
20220331,부산,월동,1포기,
20220331,부산,월동,1포기,
20220331,부산,월동,1포기,
20220331,울산,월동,1포기,
20220331,울산,월동,1포기,
20220331,부산,일반,1KG,
20220331,부산,일반,1KG,
20220331,부산,일반,1KG,
20220331,울산,일반,1KG,
20220331,울산,일반,1KG,
20220331,경남창원,일반,10개,
20220331,경남창원,일반,10개,
20220331,부산,일반,15KG,
20220331,부산,일반,10개,
20220331,부산,가시계통,10KG,
20220331,부산,가시계통,10개,
20220331,부산,가시계통,10개,
20220331,부산,가시계통,10개,
20220331,울산,가시계통,10개,
20220331,울산,가시계통,10개,
20220331,부산,일반,100G,
20220331,부산,일반,100G,
20220331,부산,일반,100G,
20220331,부산,일반,100G,
20220331,경남창원,일반,1KG,
20220331,경남창원,일반,1KG,
20220331,부산,일반,10KG,
20220331,경남창원,대파,1KG,
20220331,경남창원,대파,1KG,
20220331,부산,대파,1KG,
20220331,부산,대파,1KG,
20220331,울산,대파,1KG,
20220331,부산,쪽파,1KG,
20220331,부산,쪽파,1KG,
20220331,부산,쪽파,1KG,
20220331,울산,쪽파,1KG,
20220331,부산,일반,5KG,
20220331,부산,일반,2KG,
20220331,부산,일반,100G,
20220331,부산,일반,100G,
20220331,부산,일반,100G,
20220331,경남창원,꽈리고추,100G,
20220331,경남창원,꽈리고추,100G,
20220331,부산,꽈리고추,4KG,
20220331,부산,꽈리고추,100G,
20220331,울산,꽈리고추,100G,
20220331,부산,청양고추,10KG,
20220331,경남창원,일반,1개,
20220331,경남창원,일반,1개,
20220331,부산,일반,8KG,
20220331,부산,국산백색,30KG,
20220331,부산,국산백색,500G,
20220331,울산,국산백색,500G,
20220331,경남창원,국산백색,500G,
20220331,울산,일반,100G,
20220331,울산,일반,100G,
20220331,경남창원,일반,100G,
20220331,경남창원,일반,100G,
20220331,부산,일반,100G,
20220331,부산,일반,100G,
20220331,울산,일반,100G,
20220331,울산,일반,100G,
20220331,경남창원,월동,1포기,
20220331,경남창원,월동,1포기,
20220331,부산,일반,10KG,
20220331,부산,일반,1포기,
20220331,부산,일반,1KG,
20220331,울산,일반,1KG,
20220331,부산,일반,1KG,
20220331,부산,일반,100G,
20220331,부산,일반,100G,
20220331,울산,일반,100G,
20220331,경남창원,쪽파,1KG,
20220331,부산,쪽파,1KG,
20220331,부산,국산,40KG,
20220331,부산,국산,500G,
20220331,울산,국산,500G,
20220331,부산,수입,40KG,
20220331,부산,고구마(일반),10KG,
20220331,경남창원,가시계통,10개,
20220331,경남창원,가시계통,10개,
20220331,부산,가시계통,10KG,
20220331,부산,다다기계통,10개,
20220331,울산,다다기계통,10개,
20220331,울산,다다기계통,10개,
20220331,부산,일반,100G,
20220331,울산,일반,100G,
20220331,울산,일반,100G,
20220331,부산,일반계,20KG,
20220331,부산,일반계,20KG,
20220331,부산,일반계,20KG,
20220331,부산,일반계,20KG,
20220331,울산,일반계,20KG,
20220331,울산,일반계,20KG,
20220331,부산,쪽파,1KG,
20220331,부산,국산,20KG,
20220331,부산,국산,1KG,
20220331,부산,국산,1KG,
20220331,부산,국산,1KG,
20220331,울산,일반,1포기,
20220331,경남창원,일반,1포기,
20220331,부산,일반,10KG,
20220331,부산,일반,1포기,
20220331,부산,일반,1포기,
20220331,부산,일반,1포기,
20220331,울산,일반,1포기,
20220331,경남창원,일반,100G,
20220331,부산,일반,1KG,
20220331,부산,일반,100G,
20220331,부산,청양고추,100G,
20220331,부산,청양고추,100G,
20220331,부산,청양고추,100G,
20220331,울산,청양고추,100G,
20220331,울산,청양고추,100G,
20220331,부산,국산백색,30KG,
20220331,부산,중국참깨,30KG,
20220331,부산,중국참깨,500G,
20220331,울산,중국참깨,500G,
20220331,경남창원,중국참깨,500G,
20220331,부산,인도참깨,30KG,
20220331,부산,국산,45KG,
20220331,부산,수입,45KG,
20220331,경남창원,일반,100G,
20220331,경남창원,일반,100G,
20220331,부산,후지,10KG,
20220331,부산,다다기계통,10개,
20220331,부산,국산,10개,
20220331,부산,수입산,1개,
20220331,부산,일반,100G,
20220331,경남창원,수입,100G,
20220331,울산,수입,100G,
20220331,경남창원,일반계,20KG,
20220331,경남창원,일반계,20KG,
20220331,경남창원,일반찹쌀,1KG,
20220331,경남창원,일반찹쌀,1KG,
20220331,부산,일반찹쌀,40KG,
20220331,부산,백태(국산),35KG,
20220331,부산,백태(국산),500G,
20220331,부산,백태(국산),500G,
20220331,부산,백태(국산),500G,
20220331,부산,일반계,20KG,
20220331,부산,일반찹쌀,40KG,
20220331,부산,일반찹쌀,1KG,
20220331,부산,일반찹쌀,1KG,
20220331,부산,일반찹쌀,1KG,
20220331,울산,일반,100G,
20220331,경남창원,일반,100G,
20220331,부산,월동,20KG,
20220331,부산,월동,1개,
20220331,부산,월동,1개,
20220331,울산,국산,1KG,
20220331,울산,국산,1KG,
20220331,경남창원,국산,1KG,
20220331,경남창원,국산,1KG,
20220331,부산,국산,20KG,
20220331,부산,국산,1KG,
20220331,울산,일반,1포기,
20220331,경남창원,일반,1포기,
20220331,경남창원,일반,1포기,
20220331,부산,고구마(일반),1KG,
20220331,부산,고구마(일반),1KG,
20220331,부산,고구마(일반),1KG,
20220331,울산,고구마(일반),1KG,
20220331,울산,고구마(일반),1KG,
20220331,경남창원,다다기계통,10개,
20220331,경남창원,다다기계통,10개,
20220331,부산,다다기계통,10개,
20220331,부산,후지,10개,
20220331,울산,후지,10개,
20220331,울산,후지,10개,
20220331,경남창원,후지,10개,
20220331,부산,후지,10KG,
20220331,부산,후지,10개,
20220331,부산,후지,10개,
20220331,부산,후지,10개,
20220331,부산,일반,100G,
20220331,경남창원,일반,100G,
20220331,울산,일반찹쌀,1KG,
20220331,울산,일반찹쌀,1KG,
20220331,부산,일반,4KG,
20220331,부산,일반,1KG,
20220331,부산,일반,1KG,
20220331,울산,일반,1KG,
20220331,울산,일반,1KG,
20220331,울산,월동,1개,
20220331,경남창원,월동,1개,
20220331,경남창원,월동,1개,
20220331,부산,월동,20KG,
20220331,부산,월동,1개,
20220331,부산,월동,1개,
20220331,울산,월동,1개,
20220331,부산,수입,10KG,
20220331,경남창원,청양고추,100G,
20220331,경남창원,청양고추,100G,
20220331,부산,청양고추,10KG,
20220331,부산,청양고추,100G,
20220331,울산,청양고추,100G,
20220331,부산,일반,10KG,
20220331,부산,일반,100G,
20220331,부산,일반,100G,
20220331,울산,일반,5KG,
20220331,울산,일반,5KG,
20220331,경남창원,일반,5KG,
20220331,경남창원,일반,5KG,
20220331,울산,후지,10개,
20220331,울산,일반,1개,
20220331,경남창원,일반,1개,
20220331,부산,일반,1KG,
20220331,부산,일반,1KG,
20220331,부산,일반,1KG,
20220331,울산,일반,1KG,
20220331,울산,일반,1KG,
20220331,경남창원,일반,1KG,
20220331,부산,일반,4KG,
20220331,부산,적,4KG,
20220331,부산,적,100G,
20220331,부산,적,100G,
20220331,울산,적,100G,
20220331,울산,적,100G,
20220331,울산,월동,1개,
20220331,경남창원,월동,1개,
20220331,부산,무세척,20KG,
20220331,부산,수입,100G,
20220331,부산,수입,100G,
20220331,울산,수입,100G,
20220331,울산,수입,100G,
20220331,경남창원,수입,100G,
20220331,부산,국산,10KG,
20220331,부산,국산,10개,
20220331,경남창원,후지,10개,
20220331,부산,신고,15KG,
20220331,부산,신고,10개,
20220331,부산,신고,10개,
20220331,울산,신고,10개,
20220331,울산,신고,10개,
20220331,부산,무세척,1KG,
20220331,부산,무세척,1KG,
20220331,부산,무세척,1KG,
20220331,울산,무세척,1KG,
20220331,경남창원,일반,1KG,
20220331,경남창원,일반,1KG,
20220331,부산,일반,1KG,
20220331,부산,일반,1KG,
20220331,울산,일반,1KG,
20220331,경남창원,일반,1KG,
20220331,경남창원,적,100G,
20220331,울산,국산,10개,
20220331,경남창원,국산,10개,
20220331,부산,국산,10KG,
20220331,부산,수입산,12KG,
20220331,부산,수입산,1개,
20220331,경남창원,신고,10개,
20220331,경남창원,신고,10개,
20220331,부산,신고,15KG,
20220331,부산,신고,10개,
20220331,부산,신고,10개,
20220331,울산,신고,10개,
20220331,부산,적,4KG,
20220331,부산,적,100G,
20220331,울산,적,100G,
20220331,부산,청,4KG,
20220331,울산,무세척,1KG,
20220331,경남창원,무세척,1KG,
20220331,경남창원,무세척,1KG,
20220331,부산,무세척,20KG,
20220331,부산,무세척,1KG,
20220331,울산,무세척,1KG,
20220331,부산,수입(세척),10KG,
20220331,경남창원,일반,1KG,
20220331,부산,일반,20KG,
20220331,울산,일반,1KG,
20220331,경남창원,수입산,1개,
20220331,경남창원,수입산,1개,
20220331,부산,수입산,12KG,
20220331,부산,수입산,1개,
20220331,부산,수입산,1개,
20220331,울산,수입산,1개,
20220331,부산,일반,5KG,
20220331,부산,일반,5KG,
20220331,부산,일반,5KG,
20220331,경남창원,신고,10개,
20220331,부산,수입,13KG,
20220331,울산,일반,100G,
20220331,울산,일반,100G,
20220331,경남창원,일반,100G,
20220331,경남창원,일반,100G,
20220331,부산,일반,10KG,
20220331,부산,일반,100G,
20220331,부산,국산,30KG,
20220331,부산,국산,100G,
20220331,부산,국산,100G,
20220331,울산,국산,100G,
20220331,울산,국산,100G,
20220331,부산,일반,20KG,
20220331,부산,일반,2KG,
20220331,부산,일반,100G,
20220331,부산,일반,100G,
20220331,부산,일반,100G,
20220331,부산,청,100G,
20220331,부산,청,100G,
20220331,울산,청,100G,
20220331,부산,청,4KG,
20220331,부산,청,100G,
20220331,부산,일반,1KG(1단),
20220331,부산,일반,1KG(1단),
20220331,부산,일반,1KG(1단),
20220331,부산,일반,1KG(1단),
20220331,부산,네이블,18KG,
20220331,부산,네이블,10개,
20220331,부산,일반,30개,
20220331,부산,일반,30개,
20220331,부산,일반,30개,
20220331,울산,일반,30개,
20220331,경남창원,네이블,10개,
20220331,부산,네이블,18KG,
20220331,부산,국산,1KG,
20220331,울산,국산,1KG,
20220331,부산,수입,100G,
20220331,울산,수입,100G,
20220331,경남창원,수입,100G,
20220331,부산,수입,13KG,
20220401,경남창원,월동,1포기,
20220401,울산,일반,1개,
20220401,경남창원,일반,1개,
20220401,부산,다다기계통,10개,
20220401,부산,수입산,1개,
20220401,부산,네이블,10개,
20220401,부산,일반,100G,
20220401,부산,수입,100G,
20220401,부산,수입,100G,
20220401,부산,수입,100G,
20220401,울산,수입,100G,
20220401,울산,수입,100G,
20220401,경남창원,수입,100G,
20220401,경남창원,수입,100G,
20220401,부산,수입,100G,
20220401,울산,수입,100G,
20220401,부산,일반,100G,
20220401,경남창원,수입,100G,
20220401,경남창원,일반,100G,
20220401,울산,대파,1KG,
20220401,울산,대파,1KG,
20220401,부산,일반,5KG,
20220401,부산,일반,100G,
20220401,부산,일반,100G,
20220401,부산,일반,100G,
20220401,울산,일반,100G,
20220401,울산,일반,100G,
20220401,울산,후지,10개,
20220401,울산,후지,10개,
20220401,부산,일반,5KG,
